t,ax,ay,az,gx,gy,gz,mx,my,mz,temp,src
28.29747,7.23593,5.12521,0.16209,126.84377,-160.19681,-79.93102,13.39006,-32.09209,19.37055,28.52930,comp
28.31333,4.29257,6.75217,-2.35940,94.15627,-142.68118,-74.98961,14.46330,-30.72881,20.94965,28.58789,comp
28.33746,1.50546,9.90256,-4.91213,103.85159,-113.50931,-116.30211,14.06291,-30.06963,23.76411,28.51758,comp
28.35466,5.12070,9.01388,-3.45901,170.91409,-120.64603,-193.05211,16.21526,-27.68486,26.52583,28.50000,comp
28.37749,4.54892,6.50607,-3.98196,208.78909,-132.91165,-226.17711,15.80242,-25.98466,29.72309,28.54688,comp
28.39331,1.57431,6.70224,-4.94582,205.62502,-125.04446,-255.09898,16.47771,-23.25224,33.29926,28.55273,comp
28.41756,2.92685,9.05966,-5.70412,199.27737,-115.70853,-274.50523,17.17839,-20.12920,34.04292,28.55469,comp
28.43324,0.93076,9.34482,-8.31936,228.43362,-107.04446,-296.89586,16.77190,-17.71318,36.02339,28.60156,comp
28.45750,-0.08682,7.00693,-5.62405,260.10549,-114.41556,-325.98961,15.64104,-14.92607,36.79047,28.54688,comp
28.47348,-0.18832,7.88486,-5.82229,251.88674,-132.83743,-337.41930,14.51897,-13.18486,37.58003,28.56055,comp
28.49745,-1.28403,8.51913,-7.57131,231.26174,-137.67337,-295.70055,13.00530,-10.41728,39.96870,28.56445,comp
28.51339,-4.90317,4.24179,-7.37124,219.62893,-123.90775,-253.20055,10.76702,-7.27861,41.14350,28.53711,comp
28.53731,-5.72543,4.31332,-8.78530,185.00393,-104.06400,-234.09117,7.40959,-1.68877,42.30464,28.55859,comp
28.56992,-6.43002,3.52670,-8.53591,181.10549,-92.22806,-234.53722,4.08147,-0.29131,43.92866,28.59961,comp
28.57791,-4.50326,2.31674,-7.43728,174.34768,-92.52713,-238.75206,1.49944,1.11787,44.32197,28.59180,comp
28.60130,-4.19052,2.40225,-6.63503,149.97268,-96.60916,-203.31456,-0.71931,3.22725,44.32517,28.58008,comp
28.61741,-7.35263,1.25870,-7.94851,131.06643,-99.66385,-179.68956,-2.56404,4.63643,44.30799,28.58203,comp
28.64140,-7.68564,-0.16513,-8.14919,122.53518,-94.73416,-194.11925,-4.03377,5.35176,43.92274,28.58594,comp
28.65912,-6.42392,-0.35874,-7.38259,112.24612,-85.05447,-201.15831,-5.15584,6.38985,45.14051,28.58398,comp
28.68146,-6.75155,-1.51499,-6.79812,87.90237,-76.82010,-192.11925,-7.71834,7.47285,43.92762,28.54883,comp
28.69722,-7.39511,-2.34653,-6.89034,52.24612,-61.36697,-169.71300,-8.83162,8.52266,44.33924,28.61328,comp
28.72138,-6.77792,-1.93930,-5.94601,11.43362,-38.97635,-146.46300,-10.29548,8.54007,43.95814,28.58398,comp
28.73734,-4.61777,-2.03201,-4.76241,-20.81638,-37.78690,-98.43175,-10.66633,8.53696,44.36512,28.57031,comp
28.76452,-5.79941,-3.65799,-4.11202,-62.03513,-54.20877,-43.65050,-9.95442,8.85019,46.35340,28.53320,comp
28.77729,-7.39804,-4.18631,-4.71603,-106.81638,-67.81033,-26.18175,-8.84602,8.85361,45.53602,28.55664,comp
28.80163,-7.53563,-3.82042,-4.58579,-160.47914,-73.15014,-20.82081,-7.38425,10.26929,44.30393,28.52344,full
28.81722,-7.50340,-1.21495,-4.94712,-225.79164,-63.21264,8.00731,-4.82566,10.94068,44.65574,28.56836,comp
28.84139,-9.15672,1.04872,-5.42002,-271.41664,-54.25951,39.22606,-1.88035,11.99439,42.59519,28.54102,comp
28.85739,-9.88719,2.67567,-6.81748,-297.21352,-39.34545,51.63231,1.41457,12.66724,42.55701,28.55664,comp
28.88128,-10.22972,4.98231,-9.41514,-293.87367,-12.20483,56.24559,9.12942,12.62549,41.25623,28.54102,comp
28.89721,-11.59007,4.79908,-7.82432,-234.62367,1.94361,21.40184,12.81692,12.62749,39.21131,28.55273,comp
28.92134,-7.16819,3.45240,-4.73448,-226.31117,-5.65795,-14.09816,15.37551,12.59661,39.99744,28.57031,comp
28.93727,-2.09788,4.61647,-3.90733,-245.52992,-20.71264,27.65184,17.99075,12.29339,35.54823,28.55078,comp
28.96161,-2.51170,4.90846,-2.70323,-258.63930,-53.96264,95.21434,21.27395,12.94964,36.72987,28.54102,comp
28.97728,-3.71971,6.68971,-3.84483,-264.12758,-81.69701,136.12059,26.43020,12.58538,35.06971,28.55664,comp
29.00130,-5.63768,9.02955,-5.25205,-245.09633,-96.48608,176.08934,28.66653,12.61992,31.39783,28.50977,comp
29.02533,-7.80174,9.03523,-4.77134,-216.17445,-101.54467,210.90184,30.57082,12.00371,24.95643,28.56250,comp
29.04125,-8.16844,8.33650,-4.45420,-210.42836,-97.11108,216.51122,35.03567,9.59160,20.50330,28.52539,comp
29.06531,-6.78758,8.78328,-4.24473,-193.33461,-99.82006,207.52684,36.88332,8.89190,19.68934,28.55469,comp
29.08133,-5.72606,10.12019,-3.20860,-170.70961,-107.28881,206.22216,38.02493,7.88506,16.47449,28.50781,comp
29.10534,-5.20506,10.54817,-2.13926,-150.45961,-116.25756,211.89794,38.79983,5.82256,14.08582,28.55664,comp
29.12140,-6.92869,9.44856,-1.72691,-146.12758,-109.48412,214.46044,41.04202,3.04326,12.08680,28.57617,comp
29.14560,-7.96287,7.61848,-0.78892,-154.24477,-100.27319,192.36669,41.08321,0.98662,9.70399,28.54492,comp
29.16145,-6.70115,7.68940,-0.41978,-177.97914,-78.97631,155.39794,40.77145,-1.40010,6.11610,28.54688,comp
29.18541,-4.66209,9.24019,0.54116,-199.02602,-60.30444,127.47606,40.80132,-2.76631,4.11805,28.55859,comp
29.20126,-2.91600,8.63472,1.28628,-203.42836,-45.53881,117.44481,41.21539,-4.46553,0.92274,28.55664,comp
29.22561,-0.74412,8.51063,3.23061,-211.60023,-39.07006,118.23778,41.28460,-6.48115,-4.28429,28.52930,comp
29.24121,-0.85795,11.03602,5.38491,-225.51430,-59.50756,152.08153,40.95770,-8.89131,-6.25695,28.53711,comp
29.26578,-2.27885,10.62928,5.50368,-236.00648,-84.46069,157.02294,39.53484,-10.93232,-9.03039,28.54492,comp
29.28135,0.27388,10.47023,4.74978,-239.11781,-91.84350,162.75731,36.64031,-12.96748,-11.38390,28.54297,comp
29.30535,-2.12260,8.54249,3.64919,-248.93813,-87.63256,208.10106,35.20477,-16.79365,-11.30901,28.50391,comp
29.32125,-3.62065,6.03859,3.85354,-232.95375,-50.78881,174.72606,33.05242,-18.11982,-14.89300,28.50977,comp
29.34586,-0.12846,6.39943,5.86526,-232.58730,-26.92944,135.44481,30.87859,-20.53389,-15.63567,28.49609,comp
29.36126,2.83248,8.01466,8.07229,-233.19765,-22.71850,148.49950,27.25750,-21.84834,-19.20794,28.52930,comp
29.38603,4.54244,8.54591,9.74709,-221.97108,-57.62475,184.68700,24.35320,-22.48847,-21.58294,28.56836,comp
29.40122,4.94261,6.82737,10.75662,-228.85828,-94.30468,239.59491,20.71431,-24.91778,-21.53208,28.53125,full
29.42528,2.27659,6.20481,10.27957,-240.81921,-115.78905,260.82928,15.96431,-26.97442,-21.44627,28.54492,comp
29.44135,-0.44802,6.81955,6.92410,-247.40906,-96.75780,277.00116,10.46431,-29.04864,-19.74803,28.55469,comp
29.46576,1.43577,4.57737,6.18826,-207.31531,-65.46093,269.61835,6.44477,-30.05254,-20.49461,28.51367,comp
29.48137,5.68187,2.51877,9.63162,-183.58093,-78.51562,293.04022,0.57368,-31.07207,-19.20848,28.53125,comp
29.50530,3.95823,-1.30935,9.62770,-199.08093,-100.10937,317.75897,-5.28960,-32.07891,-18.72556,28.54102,comp
29.52122,6.33519,-2.75076,12.29762,-217.86218,-132.79687,297.25897,-11.53179,-30.98418,-18.67518,28.55664,comp
29.54550,4.13011,1.22776,9.52028,-263.67468,-145.61718,302.31757,-15.59429,-30.99500,-15.81385,28.54102,comp
29.57788,3.57298,2.15256,6.82497,-244.11218,-139.82030,313.05975,-22.23882,-30.29969,-12.13026,28.50977,comp
29.58559,2.58470,-0.71267,5.95143,-200.23718,-119.50780,311.10858,-25.95562,-29.28406,-8.07948,28.54492,comp
29.60946,1.72874,-5.37283,6.32619,-157.45593,-111.51171,281.93671,-31.49858,-27.53895,-5.22987,28.57617,comp
29.62524,1.98485,-6.16922,5.57472,-134.39343,-107.42577,217.37421,-35.20952,-25.80750,-2.39979,28.58594,comp
29.64954,4.55321,-5.65701,5.42580,-109.92468,-110.59765,190.46796,-35.59673,-24.77625,-1.20350,28.51758,comp
29.66531,1.30516,-7.17556,4.82277,-86.31531,-117.49218,179.91327,-37.12798,-21.68445,2.79064,28.54297,comp
29.68936,1.38389,-8.41189,4.51418,-70.94031,-129.50780,126.16327,-38.27837,-19.62977,5.99376,28.54492,comp
29.70561,0.48887,-9.47537,2.97609,-50.87781,-138.17187,84.13202,-40.15728,-16.86024,8.38244,28.58594,comp
29.72959,1.04454,-9.14724,2.45119,-34.88562,-135.92577,38.19452,-39.79985,-15.81629,8.36414,28.58008,comp
29.74520,2.38536,-8.83181,3.22951,-24.44031,-133.23632,19.67889,-41.28814,-15.47986,9.99012,28.54688,comp
29.76940,2.60216,-8.22146,2.86452,-10.06531,-133.60131,13.70624,-40.57720,-14.81141,11.58582,28.53516,comp
29.78732,2.31138,-8.64773,2.26003,1.05188,-135.73608,9.97577,-40.22759,-13.78504,12.76649,28.56445,comp
29.80925,2.13328,-6.36062,2.17696,7.14563,-127.77123,14.16718,-41.33989,-13.43958,13.58094,28.56055,comp
29.82541,2.62156,-6.58841,2.30538,35.92688,-131.68334,14.42523,-41.36412,-10.65442,13.93397,28.61133,comp
29.84966,3.41990,-6.63034,3.81807,73.61438,-147.26928,-1.66852,-41.36237,-11.00330,13.94230,28.58594,comp
29.86525,2.43162,-9.35299,3.37886,94.70813,-159.51928,-28.40289,-42.09480,-10.28797,13.13566,28.58203,comp
29.88936,2.73387,-10.17331,3.17745,88.20813,-150.98803,-30.31110,-42.45368,-10.62830,12.73942,28.58594,comp
29.90536,1.26903,-9.08346,0.25752,72.02063,-107.17553,-46.79547,-42.83625,-10.29432,13.94938,28.57617,comp
29.92928,4.56395,-7.68698,-0.08256,126.11438,-78.69115,-94.82672,-41.71418,-11.33143,12.74332,28.54688,comp
29.94523,3.80076,-8.53317,2.70259,178.95813,-82.68725,-122.49860,-42.43098,-11.65101,11.14957,28.56836,comp
29.96933,4.72020,-10.92770,4.54927,143.92688,-66.07787,-152.20172,-42.38850,-14.05726,8.77262,28.53711,comp
29.98577,5.04686,-8.89450,4.49648,79.67688,-34.07787,-152.12170,-40.90022,-15.09730,7.56266,28.61133,comp
30.00940,4.50885,-6.45400,3.25124,76.15170,-29.78274,-204.65883,-38.30925,-19.28191,5.99692,28.55859,full
30.02547,5.92682,-3.90517,3.36587,101.10483,-36.79055,-263.19008,-37.18816,-21.37762,5.61581,28.56055,comp
30.04969,7.76275,-1.93446,3.81118,139.41733,-51.79055,-310.72133,-35.33073,-22.76922,4.40976,28.55664,comp
30.07336,10.03033,-0.28603,5.36684,133.95248,-61.96243,-305.66273,-32.35612,-26.26336,3.22617,28.54297,comp
30.08935,11.62017,1.94640,5.23183,102.62436,-53.87649,-243.85023,-29.04362,-29.09734,4.44394,28.57617,comp
30.11333,10.98248,2.03532,4.87026,108.23764,-76.57961,-205.53773,-25.71745,-31.20477,3.63876,28.56836,comp
30.12934,6.34576,0.36443,2.26675,109.79721,-89.14211,-208.96352,-22.77214,-32.62273,3.63083,28.54297,comp
30.15353,5.29400,1.19304,1.28579,120.70346,-84.67727,-263.99477,-20.55730,-34.38445,3.63594,28.59766,comp
30.16928,10.08697,3.32976,2.76138,138.32846,-91.59914,-304.49477,-14.32683,-35.49578,4.79805,28.55078,comp
30.19322,14.62213,4.17546,4.50649,139.88217,-111.06789,-262.80727,-9.57292,-36.96355,7.19062,28.52148,comp
30.20954,12.92682,4.58049,4.36977,89.03842,-110.32327,-157.18227,-8.11003,-36.98101,7.58052,28.53516,comp
30.23361,8.01666,4.94109,0.03384,52.63217,-87.19827,-82.24477,-5.92644,-36.67120,9.15864,28.55664,comp
30.24957,4.29986,4.53215,-0.89243,77.30405,-75.53420,-104.13539,-4.47820,-37.41631,11.57661,28.54492,comp
30.27396,4.95514,4.49016,-0.39561,108.06967,-84.57327,-164.79164,-3.37761,-37.42426,11.56285,28.53320,comp
30.28946,9.38092,4.08122,0.13369,155.16342,-107.08889,-226.97914,-1.56413,-36.40961,12.73668,28.56836,comp
30.31347,9.05328,2.49040,1.57705,143.22592,-95.67483,-197.32289,2.45540,-36.46308,14.30211,28.54883,comp
30.32932,6.19390,4.16130,-0.54014,94.22592,-73.58108,-173.46352,4.25423,-36.17622,17.50719,28.56055,comp
30.35328,5.14215,6.06755,-1.38194,103.37436,-75.28909,-200.13539,6.44368,-34.79633,17.45595,28.52930,comp
30.36957,3.40387,7.48943,-1.70225,131.62436,-94.19534,-263.91664,8.99641,-34.48554,18.63954,28.52734,comp
30.39388,7.83355,9.31950,-0.95322,158.78061,-120.80471,-319.63539,11.17024,-32.07148,19.38417,28.55078,comp
30.40945,8.45318,8.63982,-0.64463,125.53061,-109.03127,-253.82289,14.07063,-31.43769,22.16738,28.54883,comp
30.43350,4.61529,9.54509,-3.49229,104.96811,-91.09377,-179.82289,16.23860,-29.38496,23.73183,28.58008,comp
30.44939,0.62310,7.11345,-4.24961,137.65561,-101.71096,-213.60414,17.64290,-25.60566,26.87636,28.49023,comp
30.47340,0.33014,7.49113,-3.64756,141.07358,-107.08205,-267.79164,19.81477,-24.60468,28.84804,28.57812,comp
30.48928,0.93121,9.64152,-5.08897,147.05405,-117.81643,-312.63539,20.86458,-20.80585,30.80703,28.55664,comp
30.51336,2.44488,9.51347,-4.24619,151.20248,-121.47854,-311.66029,19.73470,-17.66328,31.14077,28.55273,comp
30.52937,-0.56098,8.29668,-4.17960,117.63998,-105.86135,-268.81654,19.64680,-14.26289,37.14858,28.55078,comp
30.55354,-4.09418,8.67046,-4.67350,91.59311,-107.63088,-283.45717,22.93587,-12.18867,36.67836,28.49609,comp
30.58573,-4.18335,10.05424,-6.66862,86.89389,-112.63479,-318.11342,22.53426,-8.35468,37.01845,28.56641,comp
30.59410,-3.86621,8.27788,-7.07243,109.70639,-114.76955,-340.56654,22.10555,-3.14765,38.96083,28.50000,comp
30.61762,-4.00187,6.90116,-6.54869,115.80678,-110.54188,-334.31677,19.90911,0.73362,37.71190,28.52344,full
30.63354,-3.75688,5.48124,-5.31725,93.16615,-108.03992,-294.78552,19.14788,3.16917,38.49266,28.59961,comp
30.65726,-3.80775,4.98490,-3.76256,12.91615,-87.96180,-200.09802,17.64495,6.65745,39.25829,28.47461,comp
30.67345,-5.67299,4.53226,-4.05382,-81.14635,-71.85242,-93.34802,16.90081,9.47190,38.00633,28.52539,comp
30.69752,-7.16127,6.49906,-4.00356,-165.08385,-63.91883,-17.34802,18.73577,9.81346,37.59105,28.54688,comp
30.71334,-6.66688,7.89457,-5.80532,-225.67760,-41.52821,49.96448,22.40374,10.84373,36.73070,28.60156,comp
30.73732,-7.87391,8.40482,-4.56020,-268.08385,-12.41883,97.93323,26.45452,10.83540,35.05980,28.55273,comp
30.75350,-10.19813,10.80521,-7.11879,-299.02135,21.61242,106.29260,30.18694,9.48969,29.81761,28.57031,comp
30.77735,-9.23475,8.85990,-5.19204,-235.52135,36.26086,57.91760,32.03264,9.49303,28.58519,28.53320,comp
30.79332,-3.74647,9.47123,-2.36977,-203.30260,13.87023,45.58167,33.93108,8.51549,22.94456,28.53320,comp
30.81754,-0.43593,9.26188,-1.47182,-206.16588,-17.84852,114.58167,35.42327,8.54047,20.51878,28.55664,comp
30.83334,-2.10097,8.53141,0.90904,-203.29869,-71.37977,164.23792,38.03460,6.46821,17.70042,28.49609,comp
30.85752,-3.57850,10.41617,1.03978,-250.82994,-104.84852,200.70667,40.27874,4.04438,15.29808,28.51367,comp
30.87335,-6.19960,13.36735,-1.02468,-270.28307,-106.21278,226.17542,41.42718,3.04828,11.27464,28.53516,comp
30.89727,-7.19716,12.49186,0.00950,-203.84557,-104.74696,178.95667,42.21136,1.35200,7.66917,28.56055,comp
30.91474,-3.20302,11.82242,1.34056,-152.75182,-100.11024,121.36292,42.99114,-1.76324,5.69945,28.55664,comp
30.93731,-2.28895,10.50309,1.49559,-165.16588,-98.29383,172.26917,42.65178,-2.77789,3.70042,28.53711,comp
30.95338,-4.04384,7.99723,-0.74074,-176.33775,-78.80946,186.60510,43.07635,-5.87359,0.52269,28.54883,comp
30.97747,-2.79091,9.83121,3.68504,-141.96275,-83.70008,152.19885,40.57439,-9.99468,-2.61012,28.47656,comp
30.99325,0.93370,10.08195,3.01512,-138.95689,-93.94227,153.68127,41.68670,-12.45758,-1.77614,28.54492,comp
31.01747,-1.50184,9.55460,3.97264,-129.51158,-97.13367,186.58752,36.97185,-13.75250,-6.13942,28.50000,comp
31.03330,-1.49716,8.96427,4.37718,-123.88658,-78.88367,167.86877,37.36419,-15.83648,-6.91579,28.51953,comp
31.05726,3.38956,9.41959,5.58909,-135.34752,-81.71180,158.24377,35.91497,-17.56402,-7.27614,28.50195,comp
31.07339,1.94522,11.05533,5.40086,-173.87877,-111.32117,236.80627,33.38372,-20.66754,-8.40895,28.51172,comp
31.09726,-1.86142,9.05729,5.79808,-156.30064,-109.67860,253.24377,29.75481,-23.05230,-10.34743,28.50391,comp
31.11956,0.00772,6.96940,3.43870,-106.14439,-91.94422,177.43127,27.56927,-25.48394,-9.88380,28.48828,comp
31.13745,5.13272,6.41520,6.56370,-92.29283,-95.47938,166.87659,24.99505,-28.29644,-6.99123,28.54883,comp
31.15342,4.21866,6.53824,5.91380,-114.87096,-111.91688,234.31409,22.07122,-30.02496,-6.53029,28.55469,comp
31.17751,2.79386,6.19352,5.10472,-93.63658,-97.48719,219.93909,21.34612,-31.06597,-6.50607,28.50000,comp
31.19315,6.49698,6.01456,6.31370,-69.71471,-84.70594,208.84534,16.25237,-33.08355,-8.83810,28.47266,comp
31.22201,6.47353,4.15387,8.12959,-80.19804,-96.61982,238.39272,14.74688,-33.13636,-5.21259,28.52539,full
31.23356,6.45604,2.68122,7.61689,-109.65117,-105.89326,245.90053,11.06524,-34.53870,-2.73603,28.55859,comp
31.25722,5.76708,3.64069,5.84150,-117.40117,-99.51435,245.17201,7.03399,-35.21155,-2.28119,28.54297,comp
31.28135,5.33177,2.64850,5.57417,-97.63554,-91.01435,219.25014,4.84649,-36.93909,-2.23099,28.53320,comp
31.29758,5.07616,1.79645,4.77583,-81.10429,-80.62373,188.92201,-2.86835,-37.24695,-0.93802,28.52930,comp
31.32215,6.50096,0.69294,4.97895,-72.48711,-70.89716,172.26576,-5.80976,-37.23564,-0.10355,28.52148,comp
31.33738,7.21190,0.07965,4.48090,-67.44023,-71.33076,175.66811,-6.17133,-37.93095,-0.08782,28.55664,comp
31.36153,7.50951,-0.66595,4.69147,-47.84648,-70.30341,163.74623,-9.48774,-37.57426,1.14851,28.52539,comp
31.37720,8.65892,-1.04681,5.99812,-40.52617,-80.17060,163.23500,-13.17329,-36.51176,1.97663,28.52148,comp
31.40171,6.98900,-1.55511,4.97761,-45.81523,-83.08076,163.25453,-15.39594,-36.17533,4.00593,28.58203,comp
31.41763,7.19200,-2.94671,2.90339,-26.94023,-78.63935,146.17641,-18.34126,-35.46147,4.42927,28.56250,comp
31.44144,7.61461,-3.38079,4.59284,-12.77617,-79.21992,143.04359,-18.76044,-34.12260,8.44490,28.58789,comp
31.82550,8.97039,-4.94321,-1.21856,-8.64377,59.01342,-50.74656,-19.71876,-27.72794,24.87584,28.55273,full
31.84137,7.99627,-3.17270,-2.14043,-8.21726,90.31030,-71.91843,-19.32422,-28.74845,22.87779,28.56641,comp
31.86537,10.58416,-3.47495,0.26972,-15.35398,132.15405,-75.88718,-18.20508,-30.14103,22.08629,28.56445,comp
31.88128,7.59198,-3.60434,-0.76934,-34.15085,177.96655,-81.43797,-16.68555,-32.54728,18.88121,28.57617,comp
31.90528,13.40838,-3.20176,2.97480,-23.84617,189.01342,-82.29441,-15.95362,-32.20328,18.86128,28.61328,comp
31.92121,11.61053,-1.20273,4.57246,-14.56492,159.96655,-63.51316,-13.68213,-35.29117,14.06441,28.54102,comp
31.94901,8.30194,-2.45664,-0.45489,-43.84617,199.65405,-51.18504,-12.56690,-35.63029,12.84663,28.57227,comp
31.96130,6.11248,-3.91269,1.78144,-12.56492,247.74780,-71.60691,-11.43897,-36.65568,10.83882,28.55078,comp
31.98528,11.42108,-3.14756,8.58613,-4.79929,273.93530,-112.79441,-9.91846,-37.29435,5.99898,28.55078,comp
32.00170,10.59246,-0.30771,8.26508,-19.32273,252.43530,-119.77488,-8.41260,-36.89689,1.94429,28.54102,comp
32.02530,9.80438,2.66104,7.23969,27.23977,198.21655,-117.09324,-7.29835,-37.23722,0.73140,28.61133,comp
32.42567,-1.71525,11.59522,6.12921,207.09731,142.92415,-57.58987,36.28949,0.79390,-22.49869,28.57227,full
32.44959,-5.43790,9.36670,8.47296,199.80824,134.39290,11.22263,35.88934,2.51265,-20.51138,28.51953,comp
32.46557,-4.58195,9.02979,6.52082,199.14711,92.51790,21.30075,37.69989,2.81782,-18.51919,28.54297,comp
32.49039,-4.04825,9.61768,5.73420,176.42836,75.56477,78.26950,38.03119,2.76234,-14.89615,28.57031,comp
32.50535,-6.25333,7.81690,5.61389,153.16273,37.40852,120.42575,40.93548,1.98890,-11.28677,28.54492,comp
32.52939,-6.84611,6.03370,5.27307,137.61586,-5.21648,117.25388,40.93499,-0.48180,-9.23404,28.52930,comp
32.55322,-4.71329,7.42823,2.60511,123.49086,-13.43523,73.97263,40.91368,-1.92516,-5.98794,28.50195,comp
32.56984,-3.20939,10.52588,2.85047,106.30336,-15.51726,119.09763,41.65733,-3.68102,-5.56485,28.55273,comp
32.59371,-4.30021,8.38526,2.33484,87.20961,-2.98601,133.58200,41.66048,-5.08824,-4.73672,28.52539,comp
32.60975,-1.24943,9.92628,3.90418,104.67836,-13.05632,112.14450,40.55306,-7.20738,-2.27383,28.54492,comp
32.62533,-3.16544,7.20753,6.29285,86.38148,-52.77507,121.78513,40.54413,-9.68981,0.58359,28.52734,comp
32.65546,-4.36564,7.51417,-0.53527,23.78773,-85.24382,135.45700,39.09491,-11.41735,0.22446,28.47461,comp
32.66529,-3.91544,12.11573,-1.71301,50.33461,-83.04851,102.20700,39.11287,-13.15563,-0.15079,28.52539,comp
32.68927,-3.23673,10.24366,-0.77063,134.14711,-100.50163,94.27341,37.97322,-13.20616,3.89218,28.56055,comp
32.70532,-0.96720,10.74341,0.09705,157.58461,-98.85417,89.26950,37.59310,-14.63390,6.33359,28.50586,comp
32.72938,-2.45743,10.44483,0.73279,161.36781,-84.02605,93.60153,36.10872,-16.05968,9.19101,28.53320,comp
32.74564,0.19491,13.40577,0.76654,129.50844,-39.61980,54.19528,35.35530,-17.14171,12.03671,28.54102,comp
32.76953,0.19709,11.43213,0.14789,157.69594,-44.01042,68.04684,33.88558,-18.89855,13.69101,28.55078,comp
32.78554,-0.55682,8.91651,-1.23883,154.95180,-41.69206,58.03903,33.86277,-18.57921,15.70078,28.55859,comp
32.80951,-0.68243,8.56153,-3.10211,182.40492,-27.77800,21.25778,31.28269,-18.93199,17.34140,28.52539,comp
32.82532,-1.23760,6.28809,-2.08746,189.97133,-20.45378,-29.74222,30.87595,-18.98812,21.37265,28.57422,comp
32.84959,-1.94317,9.08301,-2.87310,168.19008,-8.92253,-68.30472,29.76365,-17.93929,21.77426,28.52148,comp
32.86524,-0.71758,8.68824,-4.16900,190.39320,-10.14226,-102.89847,28.62302,-16.93148,24.99692,28.50586,comp
32.88942,0.62617,9.69507,-3.08404,203.02602,-23.25945,-122.66409,27.86228,-15.55355,26.59848,28.53711,comp
32.91342,-0.31036,7.27125,-2.59747,201.50063,-36.80632,-138.89847,26.73142,-13.82405,28.18442,28.55859,comp
32.92962,-0.82550,7.80298,-4.36700,170.20375,-52.24382,-134.56644,27.77732,-12.50179,32.60629,28.60352,comp
32.95358,-2.77862,7.37818,-7.06036,175.08266,-44.86101,-140.97269,25.14841,-9.04085,35.79184,28.54688,comp
32.96931,-3.82061,6.23560,-6.80157,199.06703,-37.29460,-168.55081,24.39597,-8.71004,37.40610,28.54883,comp
32.99376,-4.15997,4.88306,-7.43927,214.99672,-24.54460,-214.67581,23.25339,-5.94051,39.38266,28.58203,comp
33.00930,-3.99529,4.71497,-6.88018,208.83656,-12.88835,-226.39456,21.03269,-4.89461,40.60434,28.51367,comp
33.03341,-4.01150,3.81908,-7.00214,180.68852,-7.69749,-203.33586,18.41040,-2.47818,43.44040,28.54102,full
33.04930,-5.72049,3.74626,-7.98456,152.86040,-3.24437,-173.61711,17.29907,-1.07486,43.41591,28.53516,comp
33.07330,-5.55935,2.42204,-9.24140,140.22758,10.78688,-166.71867,14.36352,-1.05218,43.45961,28.54492,comp
33.09005,-5.35000,2.46156,-8.00117,123.57133,18.17360,-145.12492,12.15454,-0.34417,43.85366,28.52539,comp
33.11394,-5.28482,1.66566,-8.19562,90.29008,25.18923,-113.71867,11.78906,0.01349,43.44887,28.53711,comp
33.12928,-4.33657,0.81166,-7.30207,55.50883,17.99392,-84.78117,10.33398,0.04192,42.24184,28.49609,comp
33.15397,-1.82681,2.02943,-6.01398,19.97758,-7.05296,-45.71867,9.21875,0.38176,43.46254,28.55664,comp
33.16923,-4.33657,-0.63658,-6.05500,-45.95992,-42.24046,26.28133,9.22572,0.03850,43.05849,28.57812,comp
33.19347,-4.80825,-1.36217,-5.55060,-123.83492,-74.45921,38.82039,9.95960,0.03272,43.04422,28.55273,comp
33.20929,-4.50454,0.63685,-4.29572,-219.64742,-118.36546,65.96101,13.25452,2.82178,41.37429,28.52930,comp
33.23335,-4.99624,4.66810,-3.80060,-326.83492,-154.58421,127.33601,17.30140,3.16358,39.71511,28.53906,comp
33.24941,-6.17300,10.27357,-4.85724,-391.08492,-175.41233,197.71101,21.35999,4.93604,35.60965,28.58594,comp
33.27334,-9.81753,11.66225,-3.79084,-369.97554,-168.99046,219.75789,24.31702,4.23975,33.98465,28.54688,comp
33.28930,-8.79605,11.92958,-3.61860,-394.75679,-163.67405,213.96883,29.84046,4.93702,31.10183,28.52930,comp
33.31602,-1.78433,12.00838,-5.70258,-373.92867,-142.48655,246.46883,33.93031,4.63380,25.82449,28.55859,comp
33.32932,-2.64761,12.03323,-1.35493,-370.36617,-141.72630,324.03133,35.83949,2.96485,19.79715,28.49414,comp
33.35355,-4.93862,11.08694,-4.08149,-358.26460,-106.72630,346.04695,37.75941,-0.80468,14.19168,28.52539,comp
33.36936,-6.95425,7.87796,-3.76118,-297.54585,-40.53880,264.35945,39.32679,-5.25780,7.80105,28.55273,comp
33.39345,-5.89175,10.21194,-2.85200,-221.85835,0.08620,178.85945,40.10316,-8.02538,5.82449,28.50000,comp
33.40989,-3.72769,15.69241,3.95269,-152.17085,19.32058,132.04695,39.04163,-9.72558,3.44754,28.54102,comp
33.43362,1.66294,11.07522,5.54840,-129.17085,2.72683,70.10945,37.97425,-10.37402,0.64676,28.51758,comp
33.44948,4.16294,7.93655,4.77691,-136.67476,-43.27317,83.41414,38.35023,-11.42284,0.66184,28.54102,comp
33.47335,2.05552,7.54324,5.75640,-181.89351,-71.58567,135.94539,37.30433,-14.15917,-2.50808,28.51758,comp
33.48933,0.51938,8.82938,2.08453,-256.20601,-56.69505,181.88289,37.71204,-15.16113,-5.71902,28.52930,comp
33.51357,-0.28286,6.09305,3.26715,-240.70601,-27.83567,154.55476,35.54798,-18.26659,-6.85574,28.52539,comp
