t,ax,ay,az,gx,gy,gz,mx,my,mz,temp
27.2492,-4.8431,-4.5958,6.8028,45.9111,-128.3063,168.6680,-12.4052,34.8306,-0.2762,31.4355
27.2731,-4.6269,-4.7374,6.8268,50.5478,-124.8278,173.1250,-9.6416,34.1802,-3.5633,31.4609
27.2961,-5.2690,-4.3016,7.1564,56.5868,-120.1911,177.2735,-6.9013,34.2370,-4.8319,31.4375
27.3129,-4.9424,-3.4667,7.4084,60.9189,-115.6129,180.6914,-4.1611,35.0431,-5.7122,31.3887
27.3289,-5.3083,-3.2366,7.7866,68.4814,-110.1832,183.5586,-1.4404,33.9572,-6.5492,31.4238
27.3541,-5.2435,-2.2542,8.1284,73.3017,-104.2692,185.9375,-0.3867,34.0138,-8.5999,31.3945
27.3696,-5.1393,-1.9941,8.4035,78.9775,-98.2262,187.3418,2.7110,34.1063,-11.0980,31.3984
27.3986,-5.1868,-1.6533,8.7319,85.3056,-91.8395,188.8643,5.7364,33.7079,-9.1038,31.4531
27.4087,-5.1461,-0.8237,9.1428,89.3251,-85.0895,189.4126,9.5157,33.0580,-12.0023,31.3691
27.4328,-4.9215,-0.7140,9.2889,95.6845,-78.4645,189.3562,11.9082,32.3539,-13.2464,31.3809
27.4488,-5.1523,0.2206,9.5058,100.3876,-71.1442,188.9297,15.2657,28.9554,-12.4056,31.4121
27.4744,-4.6643,0.5077,9.3117,104.4618,-63.8356,187.7139,18.3321,28.2474,-13.2528,31.4043
27.4891,-4.9646,0.8461,9.3713,109.2353,-55.6403,186.1846,19.6690,27.1048,-12.4349,31.4141
27.5131,-4.4377,1.6219,9.2051,112.0224,-47.0934,184.1846,22.0225,25.5922,-11.6234,31.3633
27.5295,-4.6892,1.7787,9.5144,115.8056,-37.8825,181.6241,25.4131,24.4896,-11.6537,31.4102
27.5528,-4.1975,2.6766,9.3902,117.4130,-29.1012,178.6201,26.4102,22.5941,-11.2172,31.4316
27.5695,-4.3267,2.9637,9.4146,120.0693,-20.0700,175.5498,29.0625,19.8968,-8.3461,31.4238
27.6034,-3.8636,3.3668,9.0545,121.6083,-11.4606,171.6299,31.7305,17.5980,-6.2992,31.4219
27.6088,-3.6412,4.1027,9.0478,121.7018,-2.4996,167.9307,33.0518,15.3070,-5.0453,31.4219
27.6329,-3.4345,4.0336,8.8906,122.9098,5.5550,163.3838,33.6993,13.7670,-3.7972,31.4023
27.6652,-3.3793,4.9803,8.9315,121.1070,14.3910,159.2119,34.3658,12.2562,-3.7711,31.4219
27.6733,-2.8918,5.0077,8.5985,121.7599,22.0043,154.0674,35.6617,10.6732,-0.4977,31.3730
27.6887,-2.7945,5.3102,8.3617,119.9347,30.2855,149.3057,36.9703,9.1097,1.9613,31.4043
27.7130,-2.2642,8.7419,7.6957,123.7277,38.6839,140.8916,36.5801,5.6625,3.2728,31.3984
27.7290,-2.1211,6.8132,7.5264,114.8214,45.5004,138.0030,37.9053,4.4994,4.9076,31.3945
27.7530,-1.4229,3.4557,7.5594,111.6788,50.3949,134.5049,37.8560,1.8041,6.6029,31.4043
27.7696,-1.9903,6.1315,7.2598,108.1398,57.2894,129.5010,37.1246,0.9681,9.4838,31.3711
27.7930,-0.8881,7.5547,7.3146,103.4776,62.6762,123.0204,37.1062,-0.9769,11.1633,31.3926
27.8088,-1.2248,6.3379,6.7658,102.8067,68.4731,116.9189,37.3806,-4.0687,13.6731,31.4277
27.8329,-2.1091,7.8330,6.2492,98.9630,74.6371,110.5712,37.0100,-6.7367,14.1516,31.4434
27.8496,-1.1232,6.5850,5.9709,97.8038,80.0043,105.5673,36.6604,-7.1293,14.5762,31.3828
27.8729,-1.4477,8.4658,6.1763,90.8467,84.8246,99.1610,35.9246,-9.8402,16.6895,31.4102
27.8893,-1.3066,7.7783,5.8084,86.2100,88.8520,93.4853,36.5564,-11.7796,18.7637,31.3770
27.9128,-1.0671,7.6067,5.8835,85.2339,93.4262,89.1532,34.8494,-11.8071,19.1978,31.3965
27.9288,-0.3791,8.3552,5.1516,75.5308,97.8168,84.3954,33.7996,-12.9848,20.4653,31.3828
27.9529,-0.9548,7.4202,4.5485,73.6998,101.3559,78.5400,34.1099,-14.8979,21.3237,31.4062
27.9691,0.2572,8.9309,5.0217,63.3248,105.0785,75.5497,33.0786,-16.7944,20.9776,31.3594
27.9928,-0.5031,7.3987,4.9880,62.1656,108.1293,71.8876,32.0523,-16.8148,21.4024,31.3730
28.0195,-0.0646,8.8704,5.0217,57.2867,111.3012,67.9208,31.3320,-19.8753,22.3037,31.3477
28.0329,0.4764,8.3323,4.2605,51.2476,114.2309,64.6259,31.3177,-22.1409,21.9553,31.4121
28.0573,-0.1652,8.1624,4.0188,46.9156,116.7934,63.4052,30.3060,-23.2581,20.7756,31.3633
28.0728,0.3626,9.2092,3.8800,37.8843,119.4164,60.0497,29.6062,-24.0433,21.6209,31.3887
28.0968,0.3736,7.8450,4.1725,35.3218,121.6742,59.0126,29.2581,-26.3011,20.8762,31.3945
28.1157,0.3685,9.3977,4.5082,28.0601,124.7250,58.2802,28.5784,-25.5589,21.2656,31.4141
28.1372,0.2916,8.1594,4.0231,24.5211,126.4945,57.1210,26.8851,-28.1800,19.3233,31.3965
28.1534,0.9039,8.6172,4.0027,20.9214,128.6918,56.7550,26.8753,-28.5692,19.7400,31.4180
28.1795,0.4298,8.8042,3.6460,12.8121,130.5834,57.2428,25.2025,-29.6629,17.3533,31.4062
28.1929,0.3742,8.3081,3.7053,10.2476,132.6576,58.2799,25.8753,-31.1629,16.9717,31.4160
28.2179,1.0460,9.1694,3.9553,2.9937,134.4262,58.8893,25.2176,-30.7603,15.7520,31.3672
28.2328,0.5646,8.1748,3.8414,-1.3383,135.7680,60.3542,24.5482,-32.9908,13.7832,31.3984
28.2572,1.1456,8.6616,4.1859,-5.3012,137.2934,62.3044,23.5296,-34.8668,12.6250,31.4102
28.2729,0.9800,8.8652,4.0975,-10.4262,138.8188,64.3766,23.8629,-35.6217,12.6378,31.4355
28.2972,0.8575,7.8193,4.0032,-14.6450,139.8588,67.0641,22.5650,-35.5351,8.5910,31.3750
28.3203,0.9326,8.4097,4.1448,-21.5395,141.2621,69.5055,21.8873,-36.6591,7.8161,31.3828
28.3368,1.3688,7.8779,4.3671,-24.5903,142.0551,73.0426,21.9154,-36.9877,5.7887,31.3945
28.3529,1.1682,8.5708,4.6135,-28.9184,142.7870,76.2731,19.9017,-38.0854,3.4079,31.4414
28.3796,1.5534,8.1196,4.6127,-35.4926,143.5165,79.8024,18.9188,-38.0357,0.9821,31.3926
28.4011,0.9755,8.1450,4.6826,-38.4800,143.9120,83.4638,17.5825,-38.7614,-1.4283,31.4160
28.4228,1.5825,8.3649,4.8800,-44.5191,144.0344,87.3622,17.2651,-38.3549,-2.6529,31.3965
28.4329,1.1769,7.7897,4.9552,-49.2105,143.9746,91.6942,16.9367,-39.0868,-3.8512,31.3848
28.4568,1.5480,7.9999,5.4327,-55.0972,143.9123,95.8270,14.6047,-38.6610,-6.6695,31.4023
28.4810,1.5754,7.7228,5.6103,-59.3472,143.0031,99.9911,13.2590,-39.7723,-8.2486,31.4043
28.4969,1.9140,7.5094,5.9965,-65.1988,142.4055,103.7431,11.9621,-38.9369,-11.9088,31.3555
28.5133,1.7925,7.4682,6.1565,-71.3746,141.2209,108.1845,9.9504,-38.5382,-13.5123,31.3555
28.5374,1.7508,6.9266,6.3415,-75.3980,139.9514,111.7958,7.6105,-38.1224,-15.9225,31.4121
28.5533,1.8809,7.0957,6.6787,-82.0465,138.3791,115.6942,5.9445,-37.7108,-17.9439,31.3945
28.5769,1.8089,6.5005,6.9394,-88.0386,136.3967,119.3602,3.9367,-36.9325,-19.5543,31.4434
28.6008,1.7503,6.4543,7.3191,-92.9097,134.3889,122.7528,2.3068,-35.3427,-23.2281,31.3945
28.6272,2.0325,6.4377,7.6662,-99.2965,131.9162,125.4657,-0.7479,-33.8671,-22.8089,31.3594
28.6408,1.8569,5.4758,7.8648,-103.7613,129.1662,128.1591,-2.3963,-32.3075,-25.2582,31.4258
28.6740,2.0137,5.9724,8.2938,-111.6636,126.1623,129.9374,-5.4197,-32.2783,-27.6527,31.3926
28.6814,1.8847,4.7575,8.3606,-115.5914,122.4709,131.9725,-7.7694,-29.6377,-28.0846,31.3828
28.6971,1.6301,4.8820,8.7212,-121.8258,119.2756,132.6630,-11.4647,-27.3603,-29.7018,31.3770
28.7307,1.7979,4.5913,8.9715,-128.3765,114.9904,133.3065,-13.4920,-25.8642,-29.7083,31.3789
28.7371,1.3878,3.8081,9.4336,-132.8336,111.4768,133.3671,-15.8494,-24.7304,-30.5061,31.3711
28.7609,1.3266,3.9962,9.7884,-139.0015,107.3244,132.9167,-17.5330,-22.8515,-30.5279,31.3750
28.7771,1.4959,2.9327,9.8913,-142.9117,102.9065,132.1677,-19.5486,-20.9658,-30.9427,31.4004
28.8011,0.9129,2.7496,10.1757,-147.5523,99.2268,130.8405,-21.5858,-19.1103,-30.1439,31.3594
28.8168,1.1126,2.3668,10.0901,-152.8101,93.8283,128.5163,-23.2625,-17.2217,-30.5687,31.3652
28.8411,0.7301,1.5875,10.2954,-155.4488,89.8928,126.5632,-27.3328,-15.0088,-29.7357,31.3770
28.8593,0.3050,2.0091,10.2897,-159.8433,86.5588,124.4694,-28.3680,-13.1728,-27.7318,31.4316
28.8821,0.4213,0.7865,10.4684,-161.5523,81.3127,121.2956,-29.7322,-11.7002,-26.5199,31.4316
28.8969,0.0172,0.7551,10.4972,-165.5797,76.9182,117.8796,-31.4461,-10.2402,-24.9056,31.3340
28.9212,-0.1945,0.1120,10.4967,-168.0816,71.7307,113.9753,-33.1287,-7.2441,-24.1258,31.3867
28.9369,-0.2899,-0.6990,10.4567,-168.9971,66.9729,109.8269,-34.8621,-5.8144,-21.2899,31.3262
28.9610,-0.7113,-0.5649,10.3231,-172.2315,62.1526,105.5573,-36.5740,-4.3554,-19.6688,31.3633
28.9769,-1.0089,-1.7084,10.2123,-170.9503,56.9065,100.9831,-36.9146,-2.4931,-18.4852,31.3438
29.0010,-1.2252,-1.4381,10.0954,-173.3168,52.0561,96.2260,-38.6992,-1.8545,-14.0000,31.3438
29.0171,-1.5560,-2.4449,9.8965,-170.9985,47.0522,91.4682,-39.0270,0.0273,-13.6316,31.3691
29.0407,-1.9192,-2.5693,9.6897,-171.7914,42.5366,86.5268,-39.3952,0.3528,-11.5984,31.4219
29.0570,-2.0613,-3.1122,9.2873,-169.3520,37.9623,81.5229,-39.4294,2.1682,-8.3875,31.3594
29.0811,-2.3975,-3.7983,8.9802,-167.5825,33.7514,76.5190,-39.4603,2.8659,-5.9617,31.3613
29.0968,-2.6846,-3.6240,8.5813,-165.7524,29.9077,71.5776,-39.4745,4.7116,-3.9715,31.3906
29.1236,-2.8882,-4.6620,8.4583,-161.7250,26.3081,66.3901,-39.8397,4.6679,-2.3367,31.3574
29.1619,-3.1722,-4.2175,8.1846,-159.8940,23.0131,61.8159,-38.8597,4.9870,0.4875,31.3906
29.1623,-3.3257,-5.1804,7.7090,-154.4018,19.4135,56.9330,-39.2347,6.0505,3.3176,31.3789
29.1853,-3.4615,-5.0305,7.2742,-151.5952,16.5463,52.4799,-37.8920,6.0336,4.5158,31.4062
29.2009,-3.7571,-5.6066,6.9837,-145.9194,13.4350,48.0268,-37.9056,8.6274,6.8947,31.3359
29.2249,-3.7489,-5.8517,6.6116,-142.1362,10.3842,44.1830,-36.2542,7.0795,8.9436,31.3867
29.2421,-3.9243,-5.8926,6.2796,-136.7065,7.6987,40.7045,-36.2626,7.8061,10.1438,31.3750
29.2653,-4.1918,-7.2168,5.9134,-131.3979,4.9526,37.2885,-34.5907,9.2690,12.9270,31.3828
29.2808,-4.1501,-6.8313,5.3211,-127.2495,2.6342,35.2143,-36.3007,8.4946,12.9781,31.3223
29.3049,-4.1723,-7.6511,5.1734,-121.2104,0.1948,32.4077,-33.2519,10.0024,14.5201,31.3555
29.3210,-4.2293,-7.0779,4.7122,-115.8393,-2.6724,30.8207,-32.2602,9.2128,16.1451,31.3867
29.3452,-4.3762,-7.0161,4.5469,-111.2026,-5.1119,29.4789,-31.2553,10.3203,17.7291,31.4043
29.3610,-4.4048,-7.2986,4.2852,-105.9604,-7.4283,28.7465,-30.5844,10.6862,18.5226,31.3652
29.3850,-4.6172,-6.5672,4.1132,-100.8354,-9.5630,28.3801,-29.9052,10.6936,18.5133,31.3867
29.4012,-4.7642,-7.5349,3.5473,-96.3198,-12.0044,28.3809,-29.2397,11.7972,20.1032,31.3633
29.4254,-4.6145,-6.9285,3.4211,-91.3120,-14.0181,29.2344,-29.2334,11.8072,19.6957,31.3672
29.4467,-5.0598,-7.5257,3.1730,-88.0776,-16.2134,30.6367,-28.2383,11.7773,21.3080,31.3672
29.4649,-5.0079,-7.6233,2.9629,-83.9330,-18.4693,32.3428,-26.5332,12.9218,21.6581,31.3789
29.4814,-4.8173,-7.4052,2.8355,-81.4975,-20.1675,34.4014,-25.5312,13.6504,23.2509,31.4121
29.5048,-5.0081,-7.8293,2.5791,-78.0366,-21.8189,36.7197,-24.8633,12.8882,23.6620,31.3379
29.5209,-5.1276,-7.2072,2.4453,-76.3012,-23.7779,39.5401,-23.4961,14.4087,24.0119,31.3809
29.5490,-5.0939,-7.7834,2.1634,-75.0854,-25.7877,42.7666,-22.4453,15.2182,22.3497,31.3926
29.5612,-5.2382,-7.5036,2.2629,-73.6791,-27.4966,46.0010,-22.1318,14.8010,23.9767,31.3438
29.5851,-5.2630,-7.4315,2.1426,-73.7983,-29.2623,49.1045,-20.4443,15.5471,25.1544,31.3125
29.6092,-5.4293,-7.7032,2.0108,-72.4320,-31.1282,52.6955,-19.3986,17.0926,24.7040,31.4023
29.6251,-5.5858,-7.0255,1.9950,-72.8392,-32.6985,56.0764,-19.7224,16.7396,23.4941,31.3809
29.6514,-5.9053,-7.5699,1.6645,-73.6463,-34.2044,60.0959,-17.0232,17.8538,25.4560,31.3398
29.6738,-6.0016,-7.0961,1.5915,-74.0015,-35.4563,64.5725,-15.9734,19.7806,24.5771,31.3516
29.6890,-6.0781,-7.1790,1.3446,-76.6617,-36.3714,68.3947,-14.6032,20.9329,24.5290,31.3750
29.7050,-6.2803,-7.0893,1.1446,-77.8375,-37.1536,72.5354,-14.2658,20.5565,24.5292,31.3613
29.7296,-6.4457,-6.6345,1.0928,-80.2164,-37.6414,76.4807,-11.8889,21.6991,25.2788,31.3555
29.7541,-6.7187,-6.8506,0.9966,-82.4527,-37.7778,80.3459,-10.8625,22.4686,25.2460,31.3457
29.7692,-6.8912,-6.2906,0.9915,-84.2740,-37.4946,84.1779,-9.4807,23.2586,24.3793,31.4258
29.7849,-7.1394,-6.2620,0.9416,-87.3775,-36.9198,88.4553,-7.4475,24.0184,25.1435,31.3770
29.8089,-7.2506,-6.0045,0.9281,-89.6353,-35.8603,92.2561,-5.7287,24.0666,23.8954,31.3574
29.8249,-7.8575,-5.4957,0.8343,-93.0552,-34.3115,96.0510,-2.6701,25.2150,24.6298,31.3516
29.8562,-8.5035,-5.9019,0.6932,-99.1607,-32.3886,101.3439,-2.3330,25.5876,25.0221,31.3789
29.8648,-7.6602,-5.2930,0.5479,-106.3990,-29.6855,103.9533,0.4248,27.5407,23.7038,31.4023
29.8893,-7.6201,-5.0027,0.3625,-116.4381,-25.6816,108.0236,1.4414,27.1728,23.6988,31.3965
29.9050,-9.1630,-4.5120,0.0810,-120.0748,-22.9570,110.1252,4.8516,26.8473,22.8321,31.4004
29.9136,-10.7060,-4.0213,-0.2005,-123.7115,-20.2323,112.2268,8.2618,26.5219,21.9655,31.4043
29.9290,-11.0903,-3.1473,-0.8524,-124.8707,-14.0097,113.9357,10.9922,26.9379,21.4991,31.3496
29.9452,-10.1884,-3.0095,-1.8314,-116.1441,-6.1386,116.2541,11.3260,26.9313,21.9005,31.3574
29.9689,-10.3695,-3.1443,-1.9412,-109.9215,1.9786,118.5725,14.7439,26.2492,20.2374,31.3984
29.9850,-11.5150,-3.5740,-2.0067,-122.0621,12.1661,119.6711,16.0848,25.4835,21.0446,31.4160
30.0090,-10.5140,-2.7010,-1.9908,-137.4371,21.8692,120.4035,18.1336,25.1459,20.2071,31.3457
30.0249,-10.3591,-1.3572,-1.7910,-143.1715,30.1661,120.7087,22.2273,24.0893,18.5333,31.4062
30.0492,-12.1130,-1.5787,-1.6469,-138.2300,38.7052,121.1970,23.9246,23.7274,18.5135,31.3750
30.0651,-11.2404,-1.6634,-1.3957,-140.0601,47.7989,120.2819,25.2771,22.2343,18.1202,31.3418
30.0893,-10.0227,-1.2635,-1.7118,-151.2242,55.6114,118.8786,27.6697,21.5312,16.8790,31.4453
30.1050,-11.7258,0.1662,-2.3647,-155.1304,62.6895,117.6589,29.3592,19.6620,16.4866,31.3867
30.1290,-11.8029,0.7390,-2.9052,-154.9475,70.6231,115.2175,31.7517,18.2108,14.8558,31.3613
30.1451,-10.1271,1.1520,-3.4350,-154.3371,78.4317,112.4714,33.4383,16.7118,14.8640,31.3672
30.1689,-10.9216,2.0627,-3.7604,-154.8859,85.9981,109.3601,34.8103,15.2489,13.2468,31.3652
30.1849,-11.7966,0.4484,-3.3261,-168.1906,94.3575,105.0905,36.5408,13.8192,10.4030,31.3711
30.2091,-8.1077,1.0495,-3.0467,-176.3068,100.1514,97.8131,34.5020,12.6386,11.2768,31.3418
30.2249,-8.6521,2.0681,-3.6844,-176.6127,107.9639,94.2741,35.8741,11.9242,10.0502,31.3652
30.2494,-9.0000,2.7956,-4.4217,-167.6439,116.0186,89.8210,35.5516,10.4545,8.0570,31.3633
30.2730,-7.9365,3.7444,-4.4756,-162.3978,124.3780,83.9655,37.6160,9.0199,5.6176,31.3340
30.2889,-7.5049,2.8684,-3.9717,-171.7338,133.1592,77.9850,37.6249,7.9135,4.4252,31.3906
30.3130,-7.7786,5.9973,-5.3389,-167.2220,142.0655,71.0280,38.3056,5.3061,2.8481,31.3516
30.3296,-7.8365,3.6770,-5.4396,-165.6937,152.1905,65.4147,38.6798,4.9904,0.4086,31.3867
30.3532,-6.1920,5.2033,-5.7394,-171.9789,162.8076,55.8991,38.7387,7.3263,-2.0914,31.3301
30.3689,-6.7321,5.5574,-5.2756,-160.8773,171.0420,52.5417,39.0993,5.4943,-4.4957,31.3965
30.3930,-6.7586,5.0954,-5.7377,-165.8773,182.3311,42.1667,38.7863,4.4132,-6.9059,31.3945
30.4088,-6.0047,6.9128,-4.7709,-161.1195,191.7842,34.1120,38.1144,3.2990,-8.0885,31.3418
30.4330,-5.6195,5.9377,-4.3901,-158.6195,200.1983,25.7604,37.4821,4.4894,-10.5475,31.3535
30.4489,-5.2777,7.4905,-4.4000,-155.5082,208.6826,16.7292,37.8673,5.3127,-13.0182,31.3809
30.4729,-4.6463,7.1745,-4.6201,-150.5707,216.2451,8.3776,36.2052,6.1051,-15.0475,31.3770
30.4892,-1.6288,7.2668,-5.8896,-139.0082,220.0909,5.9889,35.8844,6.8795,-15.8731,31.3574
30.5131,-4.8280,8.0505,-6.7656,-136.7113,225.3330,-1.5619,34.5592,8.0426,-17.5030,31.3652
30.5290,-4.8623,7.3757,-5.7724,-129.6488,233.6846,-9.0697,34.2423,9.1969,-18.3424,31.4062
30.5529,-1.5225,8.0417,-3.2822,-122.8090,238.8252,-14.9994,33.9550,12.2672,-20.0406,31.3867
30.5728,-4.2842,8.2037,-4.1157,-111.0980,241.4502,-19.6361,33.6083,12.2524,-19.6222,31.3789
30.5930,-2.1299,8.6239,-4.9966,-104.2035,245.9619,-27.3197,32.9521,14.1518,-20.0672,31.3809
30.6093,-1.3775,8.7844,-5.4016,-95.2582,247.4278,-30.9798,30.9462,17.9214,-20.1229,31.3516
30.6330,-2.6099,8.3093,-4.4534,-87.2660,248.2159,-33.9681,30.9406,18.6601,-19.3295,31.3359
30.6494,-2.0078,8.8420,-4.2154,-78.3519,250.2334,-40.7962,29.9357,21.6621,-18.5721,31.4023
30.6815,0.2148,8.5212,-4.0226,-67.8519,249.8084,-42.3324,29.9342,23.5283,-17.3993,31.3867
30.6973,-2.1895,9.1164,-4.3055,-59.0551,248.2820,-45.9925,29.2452,24.6279,-16.1913,31.3652
30.7132,-0.4971,8.9356,-4.5320,-49.6722,247.1873,-48.1273,28.2296,26.4922,-15.4037,31.3809
30.7371,-0.2241,8.8837,-3.9568,-40.6332,244.9295,-50.1410,27.8651,27.1987,-13.3842,31.3535
30.7528,-1.5210,9.3612,-3.5452,-30.7426,242.9138,-50.2649,26.4774,28.2632,-10.9467,31.3711
30.7781,0.1675,8.5639,-3.4093,-21.1879,240.7244,-52.5774,26.4792,30.5054,-9.7777,31.3633
30.7931,0.4360,9.2875,-4.1666,-10.8051,236.0564,-52.0310,25.4109,32.6597,-5.3363,31.3633
30.8196,-0.3994,8.8559,-4.4703,-2.0033,231.8715,-53.4906,25.0327,32.9846,-2.9015,31.3867
30.8329,0.5239,9.1196,-4.4208,5.8678,227.4809,-52.5204,24.3091,33.6555,0.3504,31.3496
30.8571,-0.0147,8.9254,-3.8598,15.1256,222.4887,-52.9418,23.9438,33.6128,1.9862,31.3672
30.8807,0.1652,8.8231,-3.5605,24.5474,217.5317,-51.3597,23.9063,33.5495,4.4295,31.3926
30.8970,0.6842,9.1913,-3.7784,33.5865,212.3793,-51.7787,23.8936,33.5313,5.2459,31.3691
30.9129,0.9000,8.7010,-4.3467,43.1881,205.7153,-49.5970,22.8164,33.4314,8.9315,31.4082
30.9395,0.7609,9.0465,-4.6495,50.5435,198.7426,-50.3822,22.4234,33.7146,12.5916,31.3359
30.9528,1.1092,8.8164,-4.5472,58.7310,191.2778,-48.5150,20.9771,32.4421,17.5291,31.3828
30.9827,1.0427,8.6971,-4.3311,67.3248,183.8989,-48.6112,20.2681,32.0158,19.1795,31.3711
30.9928,1.0935,8.8305,-4.3489,76.0357,176.0825,-46.8085,18.5259,31.5591,21.6620,31.4238
31.0169,1.3387,8.5432,-4.7163,84.2310,167.9184,-46.9117,18.8494,30.4155,22.0914,31.3613
31.0329,1.4877,8.4817,-5.2227,92.7701,159.0200,-45.5113,17.4256,29.5527,25.8004,31.3750
31.0571,1.5473,8.3782,-5.5925,99.9146,150.3559,-45.4471,16.0252,27.2343,27.1012,31.3613
31.0735,1.8615,8.0334,-5.6055,106.6451,141.3637,-44.5223,14.6316,28.2871,29.9469,31.3633
31.0972,1.9271,8.1103,-5.6389,114.7076,130.2778,-44.5999,13.5652,25.9609,31.6500,31.3711
31.1209,2.0450,7.5825,-5.8788,122.9185,119.5434,-44.4533,12.5213,24.0449,32.1214,31.3926
31.1399,2.1903,7.6224,-6.3273,128.9849,109.6450,-44.9520,9.4178,23.5757,34.6371,31.3652
31.1609,2.2584,7.2139,-6.8424,136.5045,97.1137,-45.6488,7.7146,22.4292,34.2728,31.4219
31.1875,2.2401,7.0555,-7.0259,141.0318,88.3012,-46.1747,5.9598,21.2046,37.1810,31.3672
31.2013,2.4332,6.8685,-7.0612,147.0084,76.7387,-47.2470,4.2430,20.0395,37.6454,31.4473
31.2169,2.4106,6.3956,-7.2220,153.8795,62.9965,-48.9374,2.5359,20.0128,38.0870,31.3906
31.2411,2.5290,6.2366,-7.5272,158.2935,54.2309,-50.4559,0.1590,19.6190,37.7247,31.4277
31.2598,2.5206,5.8301,-8.0521,163.4303,41.8637,-52.6180,-1.9016,18.0722,38.2096,31.4160
31.2897,2.5229,5.5772,-8.0071,166.9439,32.8872,-54.5712,-4.3059,16.8915,39.0982,31.4102
31.2990,2.3616,5.2928,-8.2688,170.6236,25.1567,-56.4227,-8.0266,18.3788,38.7071,31.3730
31.3212,2.2431,4.4988,-8.9690,172.4547,16.0083,-59.1083,-9.7297,16.1171,37.5753,31.3496
31.3395,2.6222,4.1627,-9.3553,174.9566,6.9145,-61.7313,-12.0988,15.3651,36.4181,31.4258
31.3611,2.1149,3.4454,-9.5435,177.3355,-1.5621,-64.7821,-14.8215,16.0868,36.8634,31.4180
31.3770,2.3922,3.1846,-9.2881,179.2877,-9.4957,-68.2001,-16.4572,16.1691,32.8087,31.3945
31.4012,2.2589,2.4688,-9.2080,180.9351,-17.6128,-71.1903,-20.1916,16.1412,32.4654,31.3613
31.4171,1.9378,2.0770,-9.5561,180.2598,-24.4210,-74.3673,-22.2345,14.6376,30.9154,31.3945
31.4414,1.8927,1.5170,-9.3286,180.0767,-30.5850,-77.1133,-24.2442,15.4165,29.3100,31.3750
31.4594,1.7306,0.7714,-9.7141,179.5884,-36.4405,-80.2247,-26.2481,15.0759,26.9018,31.3828
31.4814,1.8993,0.8671,-10.0034,178.2457,-41.5030,-83.3360,-28.2462,15.1262,24.0893,31.3965
31.5050,1.4547,-0.2579,-9.9370,175.1343,-45.6514,-85.8985,-29.9444,15.1078,24.1120,31.3945
31.5211,1.5830,-0.2017,-9.7499,172.8765,-49.2510,-88.2774,-31.6183,14.0141,21.7292,31.3906
31.5373,0.9043,-1.0338,-9.4553,169.3980,-52.0577,-89.7423,-33.2677,12.2123,17.3269,31.3770
31.5613,1.3159,-1.6778,-9.5872,166.0425,-54.1924,-91.8165,-34.9493,11.4765,15.7429,31.3633
31.5769,0.9341,-1.8686,-9.5284,161.9566,-55.8399,-92.6099,-35.5958,11.8996,13.7097,31.3789
31.6014,0.7565,-2.8784,-9.5009,157.6246,-56.9385,-93.5255,-37.9513,11.1667,11.7302,31.3867
31.6197,0.9944,-2.7445,-8.9584,152.9878,-57.9146,-93.8306,-38.2674,9.7067,9.3298,31.4121
31.6415,0.4822,-3.8138,-8.8786,147.9839,-58.9517,-93.6477,-38.5853,10.1127,8.1042,31.3691
31.6652,0.8887,-3.6920,-8.6598,142.8589,-59.3790,-93.3425,-39.5853,8.2670,5.7253,31.3633
31.6999,0.5188,-4.5367,-8.6642,137.4878,-60.1114,-92.2448,-40.2430,7.1723,3.7273,31.3574
31.7050,0.6730,-4.7474,-8.2817,131.6285,-60.4166,-91.2683,-41.5672,5.7221,0.5300,31.3574
31.7209,0.7691,-5.0743,-7.9120,125.8941,-61.0875,-89.8044,-40.1834,5.0282,-1.5110,31.3203
31.7451,0.6372,-5.6143,-7.7287,119.7300,-62.0025,-88.2790,-40.1690,4.2992,-2.7132,31.3633
31.7612,0.9761,-5.6035,-7.5567,113.7496,-63.3443,-86.4489,-39.8333,2.0590,-3.8860,31.3477
31.7850,0.7364,-6.2930,-7.4335,107.2808,-65.2974,-84.3747,-40.8558,0.1723,-4.6350,31.3633
31.8020,1.0603,-6.1370,-7.0609,100.3902,-67.1275,-82.6061,-39.7952,0.6225,-7.1057,31.3184
31.8250,0.9160,-6.6682,-6.8677,93.8003,-69.8736,-80.5925,-39.8068,-2.0123,-7.8548,31.3691
31.8413,0.9745,-6.6967,-6.5993,86.8472,-72.5572,-78.8229,-39.1169,-2.7330,-9.0725,31.3105
31.8651,1.0088,-6.8582,-6.4764,79.8941,-75.5455,-77.1149,-39.1112,-3.4713,-9.8684,31.3906
31.8814,1.0987,-7.1904,-6.2871,72.7535,-78.4752,-75.5280,-39.1088,-3.4719,-9.8655,31.3691
31.9049,0.9190,-7.1035,-6.0747,65.5738,-81.5181,-74.3102,-37.4174,-5.7083,-10.6550,31.3359
31.9209,1.0927,-7.5183,-5.8518,58.5152,-84.6802,-73.1560,-38.0902,-6.8225,-11.8386,31.3418
31.9451,0.9499,-7.3174,-5.7750,51.0972,-87.7466,-72.3561,-36.0648,-7.9495,-11.4365,31.3535
31.9610,1.0220,-7.7656,-5.8371,43.5933,-90.7369,-71.8679,-35.7076,-9.0432,-13.0401,31.3750
31.9851,1.0420,-7.5936,-5.6978,36.2105,-93.4830,-71.8669,-35.7323,-10.9485,-12.5879,31.3477
