t,thro,m0,m1,m2,m3,pitch_out,roll_out,prate,rrate,alt_up
2.2117929458618164,0.23199999332427979,0.44905269145965576,0.028291314840316772,0.450655996799469,0.004999999888241291,-0.015146416611969471,-0.006335825193673372,-0.40228426456451416,2.5405585765838623,6.013906955718994
2.2318737506866455,0.2329999953508377,0.4553452730178833,0.033063486218452454,0.4435911774635315,0.004999999888241291,-0.010755730792880058,-0.01745402254164219,-0.9228649735450745,3.137662887573242,6.020059108734131
2.251962900161743,0.23399999737739563,0.4547615051269531,0.028099551796913147,0.45313894748687744,0.004999999888241291,-0.0070828720927238464,-0.02400953881442547,-1.0927890539169312,3.0856525897979736,6.031748294830322
2.272067070007324,0.23399999737739563,0.45079073309898376,0.028577029705047607,0.45663219690322876,0.004999999888241291,-0.015151239931583405,-0.007716030348092318,-0.33034199476242065,2.2816989421844482,6.037296295166016
2.292160749435425,0.23399999737739563,0.45390236377716064,0.03044353425502777,0.4516541063785553,0.004999999888241291,-0.01370098814368248,-0.007225811947137117,-0.6225940585136414,2.4398374557495117,6.042647838592529
2.3122546672821045,0.23499999940395355,0.4607124328613281,0.028464242815971375,0.4508233666419983,0.004999999888241291,-0.010673459619283676,-0.020501548424363136,-1.0733537673950195,3.0589168071746826,6.047809600830078
2.3323922157287598,0.23499999940395355,0.4542797803878784,0.03138174116611481,0.4543384611606598,0.004999999888241291,-0.011249703355133533,-0.01744939759373665,-0.8671820759773254,2.669689893722534,6.057601451873779
2.352496385574341,0.23600000143051147,0.45492926239967346,0.028808921575546265,0.46026182174682617,0.004999999888241291,-0.01650620810687542,-0.006468780804425478,-0.6092614531517029,2.322633981704712,6.0622406005859375
2.372596502304077,0.23600000143051147,0.45941662788391113,0.031114786863327026,0.45346859097480774,0.004999999888241291,-0.014016995206475258,-0.014737210236489773,-1.0246421098709106,2.9639289379119873,6.066718101501465
2.3930232524871826,0.23600000143051147,0.45961183309555054,0.030087292194366455,0.4543008506298065,0.004999999888241291,-0.010433981195092201,-0.0174102745950222,-1.2186992168426514,2.8315534591674805,6.071041107177734
2.4131381511688232,0.2370000034570694,0.4552907347679138,0.030654773116111755,0.4620544910430908,0.004999999888241291,-0.015147428028285503,-0.010256582871079445,-0.9204497337341309,2.5713486671447754,6.0792131423950195
2.4332363605499268,0.2370000034570694,0.45700088143348694,0.029988214373588562,0.4610109031200409,0.004999999888241291,-0.014298425987362862,-0.012114810757339,-1.2033623456954956,2.9810585975646973,6.083071708679199
2.453327178955078,0.2370000034570694,0.4615405797958374,0.030627205967903137,0.45583224296569824,0.004999999888241291,-0.011312272399663925,-0.015802308917045593,-1.615999460220337,3.2592148780822754,6.086789608001709
2.4734394550323486,0.23800000548362732,0.4559202790260315,0.03329937160015106,0.4627803564071655,0.004999999888241291,-0.01725943014025688,-0.012744778767228127,-1.0676966905593872,3.003211736679077,6.090360164642334
2.4935436248779297,0.23800000548362732,0.45867350697517395,0.03169913589954376,0.46162736415863037,0.004999999888241291,-0.020000021904706955,-0.006106691434979439,-1.080657958984375,2.954831123352051,6.097086429595947
