t,u,omega_radps
12.179925203323364,-1.0,-71.71782684326172
12.190026998519897,-1.0,-71.71782684326172
12.200132369995117,1.0,-72.08316802978516
12.210247993469238,1.0,-69.72948455810547
12.220368385314941,1.0,-69.72948455810547
12.230477333068848,1.0,-67.40908813476562
12.240570783615112,-1.0,-62.33771514892578
12.250725746154785,-1.0,-62.33771514892578
12.26085090637207,-1.0,-56.17636489868164
12.270979642868042,-1.0,-48.94805145263672
12.281095504760742,1.0,-48.94805145263672
12.291213989257812,1.0,-38.970970153808594
12.301323652267456,-1.0,-28.687007904052734
12.31143307685852,-1.0,-28.687007904052734
12.321587800979614,-1.0,-18.144882202148438
12.331711769104004,-1.0,-18.144882202148438
12.341823101043701,1.0,-7.3722405433654785
12.351941108703613,1.0,3.0814459323883057
12.362054824829102,1.0,3.0814459323883057
12.372175216674805,1.0,13.883804321289062
12.382277488708496,-1.0,24.884286880493164
12.392395973205566,-1.0,24.884286880493164
12.402503490447998,-1.0,34.997474670410156
12.412620544433594,-1.0,34.997474670410156
12.422739028930664,1.0,44.343441009521484
12.432846069335938,1.0,52.362239837646484
12.442944765090942,0.46767914295196533,52.362239837646484
12.453036546707153,0.46767914295196533,58.76185607910156
12.463135004043579,-1.0,63.37187957763672
12.473247766494751,-1.0,63.37187957763672
12.483369827270508,1.0,67.32994079589844
12.49349045753479,1.0,67.32994079589844
12.503556251525879,1.0,70.67607879638672
12.51366901397705,1.0,72.18085479736328
12.523766040802002,-1.0,72.18085479736328
12.533863544464111,-1.0,70.34036254882812
12.543968915939331,-1.0,68.72528076171875
12.554097175598145,-1.0,68.72528076171875
12.564228057861328,1.0,65.49933624267578
12.57441234588623,1.0,59.811485290527344
12.584585428237915,1.0,59.811485290527344
12.594748497009277,1.0,53.70240783691406
12.604888439178467,-1.0,44.99375534057617
12.614992618560791,-1.0,44.99375534057617
12.625104665756226,1.0,35.53147506713867
12.635240077972412,1.0,35.53147506713867
12.64535140991211,1.0,25.55715560913086
12.655454397201538,1.0,15.248133659362793
12.665554761886597,-1.0,15.248133659362793
12.675672769546509,-1.0,2.1388747692108154
12.685789585113525,-0.24222934246063232,-8.556011199951172
12.695895195007324,-0.24222934246063232,-8.556011199951172
12.705998420715332,1.0,-20.705997467041016
12.716111183166504,1.0,-20.705997467041016
12.726207256317139,0.9034302234649658,-31.504375457763672
12.736344337463379,0.9034302234649658,-41.522701263427734
12.746514081954956,-1.0,-41.522701263427734
12.756625413894653,-1.0,-50.134464263916016
12.766733407974243,1.0,-58.389442443847656
12.776845693588257,1.0,-58.389442443847656
12.78695273399353,1.0,-65.02752685546875
12.797062158584595,1.0,-65.02752685546875
12.807176113128662,-1.0,-68.77339172363281
12.817391872406006,-1.0,-71.75507354736328
12.827570915222168,-1.0,-71.75507354736328
12.837713718414307,-1.0,-72.26591491699219
12.847845554351807,1.0,-70.01347351074219
12.857959270477295,1.0,-70.01347351074219
12.868068218231201,1.0,-66.25061798095703
12.878191947937012,1.0,-66.25061798095703
12.888339281082153,-1.0,-60.80195999145508
12.898475646972656,-1.0,-53.56779479980469
